rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
3328,7&,1,31,62,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,30,30,B2,glasses,3,7&,5688.8516095,6011.8646193,323.0130098,0,0
1561,2@,1,31,61,41,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,31,31,A1,helmet,1,2@,5688.8516095,6022.8633102,334.0117007,0,0
2818,3#,0,31,62,41,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,32,32,B2,glasses,3,7&,5688.8516095,6031.8627833,343.0111738,6034.6936693,345.842059799999
2740,4$,1,32,62,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,33,33,A2,vest,2,4$,5688.8516095,6041.8620118,353.010402299999,0,0
1850,3#,1,32,61,42,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,34,34,B1,weapon,5,3#,5688.8516095,6051.8627494,363.0111399,0,0
4228,8*,1,32,62,41,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,35,35,A5,tools,6,8*,5688.8516095,6060.8630337,372.0114242,0,0
7011,8*,1,31,62,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,36,36,B4,tools,6,8*,5688.8516095,6072.8626643,384.011054799999,0,0
6763,8*,0,32,61,41,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,37,37,A4,weapon,5,3#,5688.8516095,6087.8633889,399.0117794,6094.6418687,405.790259199999
3588,4$,1,32,62,41,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,38,38,B5,vest,2,4$,5688.8516095,6101.8619736,413.0103641,0,0
1747,2@,1,31,61,42,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,39,39,A1,helmet,1,2@,5688.8516095,6112.8636933,424.012083799999,0,0
3200,3#,0,31,61,42,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,1,40,40,B5,vest,2,4$,5688.8516095,6121.8627659,433.0111564,6125.0740618,436.2224523
5555,3#,0,31,62,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,1,41,A5,tools,6,8*,6200.0002168,6208.0094508,8.00923400000011,6213.5870249,13.5868080999999
5627,2@,1,32,62,42,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,2,42,B3,helmet,1,2@,6200.0002168,6221.0106946,21.0104777999995,0,0
6171,8*,1,31,62,41,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,3,43,A5,tools,6,8*,6200.0002168,6234.0128826,34.0126657999999,0,0
4761,2@,1,31,62,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,4,44,B3,helmet,1,2@,6200.0002168,6248.0136878,48.0134710000002,0,0
2365,2@,1,31,62,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,5,45,A1,helmet,1,2@,6200.0002168,6260.0137268,60.0135099999998,0,0
4165,4$,1,31,61,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,6,46,B5,vest,2,4$,6200.0002168,6270.0146442,70.0144273999995,0,0
3351,4$,1,31,62,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,7,47,A2,vest,2,4$,6200.0002168,6282.0118215,82.0116047000001,0,0
6360,7&,0,32,61,41,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,8,48,B4,tools,6,8*,6200.0002168,6293.0127813,93.0125644999998,6299.3891664,99.3889496000002
5487,3#,1,31,61,42,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,9,49,A4,weapon,5,3#,6200.0002168,6307.011865,107.0116482,0,0
4786,8*,1,31,61,41,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,10,50,B4,tools,6,8*,6200.0002168,6320.0124806,120.0122638,0,0
2542,4$,1,31,62,41,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,11,51,A2,vest,2,4$,6200.0002168,6332.0124916,132.0122748,0,0
3632,7&,1,31,61,41,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,12,52,B2,glasses,3,7&,6200.0002168,6342.0139855,142.0137687,0,0
5249,7&,1,32,62,41,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,13,53,A3,glasses,3,7&,6200.0002168,6353.0130002,153.0127834,0,0
3342,3#,1,32,61,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,14,54,B1,weapon,5,3#,6200.0002168,6366.0126783,166.0124615,0,0
2834,7&,1,32,61,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,15,55,A3,glasses,3,7&,6200.0002168,6377.0139286,177.0137118,0,0
3134,4$,1,31,62,42,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,16,56,B5,vest,2,4$,6200.0002168,6387.0134373,187.0132205,0,0
2477,7&,1,31,62,41,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,17,57,A3,glasses,3,7&,6200.0002168,6398.0137269,198.0135101,0,0
4761,3#,1,31,62,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,18,58,B1,weapon,5,3#,6200.0002168,6408.0144364,208.0142196,0,0
3204,2@,1,31,61,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,19,59,A1,helmet,1,2@,6200.0002168,6420.0114275,220.0112107,0,0
4505,2@,1,32,62,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,20,60,B3,helmet,1,2@,6200.0002168,6431.0132135,231.0129967,0,0
3292,8*,0,32,61,41,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,21,61,A4,weapon,5,3#,6200.0002168,6443.0109292,243.0107124,6446.3150262,246.3148094
5237,2@,1,32,61,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,22,62,B3,helmet,1,2@,6200.0002168,6454.0104122,254.0101954,0,0
2974,8*,0,31,61,41,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,23,63,A3,glasses,3,7&,6200.0002168,6467.014124,267.0139072,6469.9988339,269.9986171
2666,4$,1,32,62,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,24,64,B5,vest,2,4$,6200.0002168,6477.0094203,277.0092035,0,0
2599,4$,1,32,62,41,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,25,65,A2,vest,2,4$,6200.0002168,6487.0117997,287.0115829,0,0
4214,7&,1,32,62,42,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,26,66,B2,glasses,3,7&,6200.0002168,6497.0123159,297.0120991,0,0
4981,2@,0,31,61,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,27,67,A4,weapon,5,3#,6200.0002168,6509.0137977,309.0135809,6514.009508,314.0092912
3660,7&,1,31,62,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,28,68,B2,glasses,3,7&,6200.0002168,6522.0115165,322.0112997,0,0
2117,2@,1,32,62,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,29,69,A1,helmet,1,2@,6200.0002168,6533.0119326,333.0117158,0,0
5269,8*,1,32,62,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,30,70,B4,tools,6,8*,6200.0002168,6543.0129294,343.0127126,0,0
3899,3#,1,32,62,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,31,71,A4,weapon,5,3#,6200.0002168,6556.013921,356.0137042,0,0
2594,7&,1,32,62,42,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,32,72,B2,glasses,3,7&,6200.0002168,6567.0106452,367.0104284,0,0
3203,8*,1,32,61,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,33,73,A5,tools,6,8*,6200.0002168,6577.0130897,377.0128729,0,0
2132,3#,1,32,61,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,34,74,B1,weapon,5,3#,6200.0002168,6588.0128765,388.0126597,0,0
2085,4$,1,32,61,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,35,75,A2,vest,2,4$,6200.0002168,6598.0123628,398.012146,0,0
4867,4$,1,31,62,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,36,76,B5,vest,2,4$,6200.0002168,6608.0122874,408.0120706,0,0
3848,8*,1,32,62,41,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,37,77,A5,tools,6,8*,6200.0002168,6620.0115389,420.0113221,0,0
3960,8*,1,31,62,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,38,78,B4,tools,6,8*,6200.0002168,6631.0118551,431.0116383,0,0
1565,2@,1,32,61,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,39,79,A1,helmet,1,2@,6200.0002168,6642.010685,442.0104682,0,0
1579,3#,1,32,61,42,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,2,40,80,B1,weapon,5,3#,6200.0002168,6651.0120711,451.0118543,0,0
3921,4$,1,32,62,42,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,1,81,A2,vest,2,4$,6718.7140827,6726.72280265767,8.00871995767193,0,0
2855,7&,1,32,62,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,2,82,B2,glasses,3,7&,6718.7140827,6737.72234790571,19.0082652057063,0,0
2822,8*,0,31,61,41,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,3,83,A4,weapon,5,3#,6718.7140827,6747.72193527638,29.0078525763793,6750.5626725,31.8485897999999
5378,8*,1,32,62,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,4,84,B4,tools,6,8*,6718.7140827,6757.7239641,39.0098813999994,0,0
3274,3#,1,32,62,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,5,85,A4,weapon,5,3#,6718.7140827,6770.7261696,52.0120868999993,0,0
2151,3#,1,32,62,42,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,6,86,B1,weapon,5,3#,6718.7140827,6781.7264521,63.0123693999994,0,0
3831,7&,1,32,62,41,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,7,87,A3,glasses,3,7&,6718.7140827,6791.7261592,73.0120765000001,0,0
1841,3#,1,31,62,41,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,8,88,B1,weapon,5,3#,6718.7140827,6802.7450692,84.0309864999999,0,0
4384,8*,1,31,61,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,9,89,A5,tools,6,8*,6718.7140827,6811.7247189,93.0106361999997,0,0
2815,2@,1,31,62,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,10,90,B3,helmet,1,2@,6718.7140827,6823.72543,105.0113473,0,0
3671,4$,1,31,62,41,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,11,91,A2,vest,2,4$,6718.7140827,6833.7269193,115.0128366,0,0
4618,8*,0,32,61,41,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,12,92,B3,helmet,1,2@,6718.7140827,6844.7261112,126.012028499999,6849.359306,130.6452233
3419,7&,1,31,61,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,13,93,A3,glasses,3,7&,6718.7140827,6856.7255926,138.0115099,0,0
4428,8*,1,31,62,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,14,94,B4,tools,6,8*,6718.7140827,6867.72516,149.0110773,0,0
2898,3#,1,31,61,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,15,95,A4,weapon,5,3#,6718.7140827,6879.7256928,161.011610099999,0,0
4035,2@,1,31,61,41,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,16,96,B3,helmet,1,2@,6718.7140827,6889.7259875,171.0119048,0,0
1245,2@,1,32,62,42,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,17,97,A1,helmet,1,2@,6718.7140827,6901.7259379,183.011855199999,0,0
4131,8*,1,32,62,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,18,98,B4,tools,6,8*,6718.7140827,6910.7276281,192.0135454,0,0
2058,4$,1,32,62,41,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,19,99,A2,vest,2,4$,6718.7140827,6922.7270685,204.0129858,0,0
2710,4$,1,32,62,42,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,20,100,B5,vest,2,4$,6718.7140827,6932.7273334,214.0132507,0,0
3424,8*,1,31,62,41,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,21,101,A5,tools,6,8*,6718.7140827,6942.7279368,224.0138541,0,0
2234,3#,1,32,61,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,22,102,B1,weapon,5,3#,6718.7140827,6953.726391,235.0123083,0,0
2325,7&,1,31,61,42,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,23,103,A3,glasses,3,7&,6718.7140827,6963.7259115,245.011828799999,0,0
1881,8*,1,32,61,41,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,24,104,B4,tools,6,8*,6718.7140827,6973.7261215,255.0120388,0,0
3208,3#,1,31,62,41,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,25,105,A4,weapon,5,3#,6718.7140827,6982.7273636,264.0132809,0,0
2601,4$,1,31,61,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,26,106,B5,vest,2,4$,6718.7140827,6993.726391,275.0123083,0,0
4456,4$,1,31,62,41,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,27,107,A2,vest,2,4$,6718.7140827,7003.727303,285.013220299999,0,0
2113,4$,1,31,62,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,28,108,B5,vest,2,4$,6718.7140827,7015.7248239,297.0107412,0,0
3547,8*,1,31,61,41,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,29,109,A5,tools,6,8*,6718.7140827,7025.7274194,307.0133367,0,0
2112,3#,1,32,62,42,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,30,110,B1,weapon,5,3#,6718.7140827,7036.7268896,318.012806899999,0,0
1458,2@,1,32,61,41,21,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,31,111,A1,helmet,1,2@,6718.7140827,7046.7256603,328.011577599999,0,0
2557,4$,1,32,61,42,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,32,112,B5,vest,2,4$,6718.7140827,7055.7253868,337.0113041,0,0
1102,2@,1,32,61,42,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,33,113,A1,helmet,1,2@,6718.7140827,7065.7248839,347.0108012,0,0
2574,7&,1,31,61,41,22,52,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,34,114,B2,glasses,3,7&,6718.7140827,7074.7259881,356.0119054,0,0
1035,2@,1,32,61,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,35,115,A1,helmet,1,2@,6718.7140827,7084.7252772,366.0111945,0,0
2792,7&,0,31,62,41,22,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,36,116,B3,helmet,1,2@,6718.7140827,7093.7270475,375.012964799999,7096.5303693,377.816286599999
3435,7&,1,32,62,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,37,117,A3,glasses,3,7&,6718.7140827,7103.7242675,385.010184799999,0,0
5919,7&,1,31,61,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,38,118,B2,glasses,3,7&,6718.7140827,7114.725766,396.011683299999,0,0
4473,8*,1,32,62,41,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,39,119,A5,tools,6,8*,6718.7140827,7127.7255324,409.0114497,0,0
4198,7&,1,31,61,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,3,40,120,B2,glasses,3,7&,6718.7140827,7139.7254917,421.011409,0,0
2067,2@,1,31,61,42,22,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,4,1,121,A1,helmet,1,2@,7202.5866609,7210.59704316979,8.01038226979108,0,0
1266,3#,1,31,62,42,21,51,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,4,2,122,B1,weapon,5,3#,7202.5866609,7220.59653151025,18.0098706102463,0,0
3213,7&,1,32,61,41,21,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,4,3,123,A3,glasses,3,7&,7202.5866609,7229.5992227,27.0125617999993,0,0
2548,4$,1,32,62,42,22,52,11,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,4,4,124,B5,vest,2,4$,7202.5866609,7240.599203,38.0125420999993,0,0
1783,4$,0,32,61,42,21,51,12,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,297626,12345,43152,4,5,125,A5,tools,6,8*,7202.5866609,7250.5968624,48.0102014999993,7252.3987515,49.8120905999995
