rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
3035,2@,1,52,12,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,1,37,37,A2,glasses,3,2@,3743.1802713,4154.192498,411.0122267,0,0
2766,9(,1,52,11,21,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,1,38,38,B1,vest,2,9(,3743.1802713,4165.1927045,422.0124332,0,0
1887,2@,1,52,11,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,1,39,39,A2,glasses,3,2@,3743.1802713,4175.1962417,432.0159704,0,0
3665,2@,1,51,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,1,40,40,B5,glasses,3,2@,3743.1802713,4184.1944345,441.0141632,0,0
2964,7&,1,51,11,21,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,1,41,A1,weapon,5,7&,4246.1325975,4254.1610672,8.02846969999973,0,0
3272,8*,1,52,12,22,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,2,42,B4,helmet,1,8*,4246.1325975,4264.148174,18.0155765,0,0
1860,7&,1,51,11,21,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,3,43,A1,weapon,5,7&,4246.1325975,4275.1465612,29.0139637000002,0,0
1542,9(,1,51,11,22,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,4,44,B1,vest,2,9(,4246.1325975,4284.1642579,38.0316604,0,0
3173,3#,1,51,12,21,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,5,45,A3,tools,6,3#,4246.1325975,4293.1468191,47.0142216000004,0,0
3880,2@,1,51,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,6,46,B5,glasses,3,2@,4246.1325975,4304.1498854,58.0172879000002,0,0
2789,8*,1,51,12,22,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,7,47,A5,helmet,1,8*,4246.1325975,4315.1487615,69.0161639999997,0,0
4881,3#,1,51,11,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,8,48,B2,tools,6,3#,4246.1325975,4325.1478098,79.0152122999998,0,0
2764,2@,1,51,11,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,9,49,A2,glasses,3,2@,4246.1325975,4337.1491228,91.0165253000005,0,0
2902,8*,1,52,12,21,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,10,50,B4,helmet,1,8*,4246.1325975,4347.1484356,101.0158381,0,0
2053,2@,1,52,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,11,51,A2,glasses,3,2@,4246.1325975,4357.166402,111.0338045,0,0
1590,9(,1,52,11,21,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,12,52,B1,vest,2,9(,4246.1325975,4367.1496621,121.0170646,0,0
2174,2@,0,52,11,21,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,13,53,A5,helmet,1,8*,4246.1325975,4376.1673772,130.0347797,4378.3562929,132.2236954
2472,3#,1,52,11,21,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,14,54,B2,tools,6,3#,4246.1325975,4386.1538762,140.0212787,0,0
2667,7&,1,52,11,21,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,15,55,A1,weapon,5,7&,4246.1325975,4396.1704301,150.0378326,0,0
1994,3#,1,52,12,22,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,16,56,B2,tools,6,3#,4246.1325975,4406.152855,160.0202575,0,0
3484,7&,1,52,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,17,57,A1,weapon,5,7&,4246.1325975,4416.1576457,170.0250482,0,0
2543,7&,1,52,11,22,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,18,58,B3,weapon,5,7&,4246.1325975,4427.1714621,181.0388646,0,0
2750,9(,1,51,12,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,19,59,A4,vest,2,9(,4246.1325975,4437.149526,191.0169285,0,0
2367,7&,1,51,12,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,20,60,B3,weapon,5,7&,4246.1325975,4447.1572319,201.0246344,0,0
2596,3#,1,51,11,21,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,21,61,A3,tools,6,3#,4246.1325975,4457.154765,211.0221675,0,0
3754,2@,1,51,12,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,22,62,B5,glasses,3,2@,4246.1325975,4467.1502324,221.0176349,0,0
4079,8*,1,51,12,21,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,23,63,A5,helmet,1,8*,4246.1325975,4478.1506491,232.0180516,0,0
2403,8*,1,51,11,22,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,24,64,B4,helmet,1,8*,4246.1325975,4490.1500668,244.0174693,0,0
2878,3#,1,51,11,21,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,25,65,A3,tools,6,3#,4246.1325975,4500.1539857,254.0213882,0,0
4040,7&,1,52,12,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,26,66,B3,weapon,5,7&,4246.1325975,4510.1441361,264.0115386,0,0
2125,2@,1,51,12,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,27,67,A2,glasses,3,2@,4246.1325975,4522.1465698,276.0139723,0,0
1939,7&,1,51,11,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,28,68,B3,weapon,5,7&,4246.1325975,4532.15621,286.0236125,0,0
1704,2@,1,52,12,21,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,29,69,A2,glasses,3,2@,4246.1325975,4541.1564139,295.0238164,0,0
2459,3#,1,51,12,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,30,70,B2,tools,6,3#,4246.1325975,4550.1507311,304.0181336,0,0
2125,8*,1,52,11,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,31,71,A5,helmet,1,8*,4246.1325975,4560.143473,314.0108755,0,0
3423,9(,1,52,12,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,32,72,B1,vest,2,9(,4246.1325975,4570.1537017,324.0211042,0,0
4197,9(,1,52,12,22,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,33,73,A4,vest,2,9(,4246.1325975,4581.1564667,335.0238692,0,0
2533,2@,1,52,12,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,34,74,B5,glasses,3,2@,4246.1325975,4593.146367,347.0137695,0,0
2621,3#,1,52,12,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,35,75,A3,tools,6,3#,4246.1325975,4603.1459833,357.0133858,0,0
3164,2@,1,52,11,22,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,36,76,B5,glasses,3,2@,4246.1325975,4613.1594305,367.026833,0,0
3447,9(,1,52,11,22,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,37,77,A4,vest,2,9(,4246.1325975,4624.1454112,378.0128137,0,0
2103,8*,1,52,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,38,78,B4,helmet,1,8*,4246.1325975,4635.144709,389.0121115,0,0
2467,9(,1,51,11,22,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,39,79,A4,vest,2,9(,4246.1325975,4645.1457761,399.0131786,0,0
2960,9(,1,52,11,21,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,2,40,80,B1,vest,2,9(,4246.1325975,4655.1504598,409.0178623,0,0
3318,8*,1,51,11,22,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,1,81,B4,helmet,1,8*,4723.5737655,4731.594961,8.02119549999952,0,0
2457,3#,1,52,11,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,2,82,A3,tools,6,3#,4723.5737655,4742.586044,19.0122784999994,0,0
2089,8*,1,52,11,22,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,3,83,B4,helmet,1,8*,4723.5737655,4752.5863501,29.0125846000001,0,0
3914,8*,1,52,12,21,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,4,84,A5,helmet,1,8*,4723.5737655,4762.591539,39.0177734999997,0,0
2276,7&,1,52,11,21,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,5,85,B3,weapon,5,7&,4723.5737655,4773.5856214,50.0118558999993,0,0
2694,2@,1,51,11,21,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,6,86,A2,glasses,3,2@,4723.5737655,4783.5896654,60.0158998999996,0,0
1902,9(,1,52,11,21,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,7,87,B1,vest,2,9(,4723.5737655,4793.5953544,70.0215889000001,0,0
3152,7&,1,52,11,21,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,8,88,A1,weapon,5,7&,4723.5737655,4802.591327,79.0175614999998,0,0
2011,3#,1,51,11,22,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,9,89,B2,tools,6,3#,4723.5737655,4813.6074111,90.0336455999995,0,0
2360,3#,1,51,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,10,90,A3,tools,6,3#,4723.5737655,4823.6117768,100.0380113,0,0
1835,7&,1,51,11,21,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,11,91,B3,weapon,5,7&,4723.5737655,4833.60533,110.0315645,0,0
3066,7&,1,51,12,21,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,12,92,A1,weapon,5,7&,4723.5737655,4842.5923558,119.0185903,0,0
2290,2@,1,51,11,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,13,93,B5,glasses,3,2@,4723.5737655,4853.5923402,130.0185747,0,0
2514,3#,1,52,12,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,14,94,A3,tools,6,3#,4723.5737655,4863.5942376,140.0204721,0,0
1683,2@,1,52,11,21,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,15,95,B5,glasses,3,2@,4723.5737655,4873.5920499,150.0182844,0,0
1657,2@,1,51,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,16,96,A2,glasses,3,2@,4723.5737655,4882.5885851,159.0148196,0,0
2305,9(,1,51,12,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,17,97,B1,vest,2,9(,4723.5737655,4891.5909801,168.0172146,0,0
4118,7&,1,52,11,22,42,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,18,98,A1,weapon,5,7&,4723.5737655,4901.5934401,178.0196746,0,0
1422,2@,1,51,11,21,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,19,99,B5,glasses,3,2@,4723.5737655,4913.5884414,190.0146759,0,0
2236,2@,1,52,12,22,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,20,100,A2,glasses,3,2@,4723.5737655,4922.5940223,199.0202568,0,0
2077,9(,1,52,11,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,21,101,B1,vest,2,9(,4723.5737655,4932.5951528,209.021387299999,0,0
2243,2@,1,52,11,22,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,22,102,A2,glasses,3,2@,4723.5737655,4942.595164,219.0213985,0,0
1810,7&,1,52,12,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,23,103,B3,weapon,5,7&,4723.5737655,4952.5943172,229.020551699999,0,0
2772,9(,1,52,11,22,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,24,104,A4,vest,2,9(,4723.5737655,4961.5977302,238.0239647,0,0
2031,8*,1,51,12,22,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,25,105,B4,helmet,1,8*,4723.5737655,4971.5918605,248.018094999999,0,0
3123,9(,1,51,12,21,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,26,106,A4,vest,2,9(,4723.5737655,4981.5953062,258.0215407,0,0
2009,7&,1,52,12,22,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,27,107,B3,weapon,5,7&,4723.5737655,4992.5860222,269.0122567,0,0
2645,8*,1,51,12,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,28,108,A5,helmet,1,8*,4723.5737655,5002.5979929,279.024227399999,0,0
2025,3#,1,51,12,21,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,29,109,B2,tools,6,3#,4723.5737655,5012.5850036,289.0112381,0,0
2232,7&,1,52,11,21,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,30,110,A1,weapon,5,7&,4723.5737655,5022.5858004,299.0120349,0,0
1341,9(,1,52,11,22,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,31,111,B1,vest,2,9(,4723.5737655,5032.5993431,309.025577599999,0,0
3549,8*,1,51,11,22,42,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,32,112,A5,helmet,1,8*,4723.5737655,5041.5848119,318.0110464,0,0
2121,3#,1,52,12,21,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,33,113,B2,tools,6,3#,4723.5737655,5052.5877084,329.0139429,0,0
3139,9(,1,52,12,22,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,34,114,A4,vest,2,9(,4723.5737655,5062.5911927,339.017427199999,0,0
2505,3#,1,51,11,21,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,35,115,B2,tools,6,3#,4723.5737655,5073.5865334,350.0127679,0,0
2320,9(,1,51,11,22,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,36,116,A4,vest,2,9(,4723.5737655,5083.5882645,360.014499,0,0
3468,2@,1,51,11,21,41,62,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,37,117,B5,glasses,3,2@,4723.5737655,5093.5850286,370.0112631,0,0
3288,3#,1,52,12,21,41,61,32,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,38,118,A3,tools,6,3#,4723.5737655,5104.5993028,381.0255373,0,0
2333,8*,1,52,11,21,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,39,119,B4,helmet,1,8*,4723.5737655,5115.5866498,392.012884299999,0,0
1466,2@,0,51,12,21,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,3,40,120,A5,helmet,1,8*,4723.5737655,5125.584981,402.0112155,5127.0667507,403.4929852
3375,9(,1,51,12,21,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,4,1,121,B1,vest,2,9(,5308.9048491,5316.9151689,8.01031979999971,0,0
2380,7&,1,51,12,22,42,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,4,2,122,A1,weapon,5,7&,5308.9048491,5327.9196911,19.0148419999996,0,0
2231,2@,1,51,12,21,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,4,3,123,B5,glasses,3,2@,5308.9048491,5337.9209787,29.0161295999997,0,0
2547,3#,1,51,11,22,41,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,4,4,124,A3,tools,6,3#,5308.9048491,5347.927505,39.0226558999993,0,0
2544,8*,1,52,11,22,42,62,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,4,5,125,B4,helmet,1,8*,5308.9048491,5357.9201159,49.0152668000001,0,0
2811,9(,1,52,11,21,41,61,31,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,681160,43521,25413,4,6,126,A4,vest,2,9(,5308.9048491,5367.9233711,59.0185219999994,0,0
