rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
2727,7&,1,52,41,32,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,30,70,B2,weapon,5,7&,5167.3996481,5505.4105029,338.0108548,0,0
3929,9(,1,52,42,31,11,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,31,71,A4,glasses,3,9(,5167.3996481,5515.4109692,348.0113211,0,0
6679,2@,1,52,42,31,11,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,32,72,B4,tools,6,2@,5167.3996481,5526.4097894,359.010141299999,0,0
6901,7&,1,52,42,32,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,33,73,A3,weapon,5,7&,5167.3996481,5540.4127627,373.013114599999,0,0
5708,2@,1,52,42,32,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,34,74,B4,tools,6,2@,5167.3996481,5554.4102135,387.0105654,0,0
1964,7&,1,52,42,32,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,35,75,A3,weapon,5,7&,5167.3996481,5567.4111555,400.0115074,0,0
2687,2@,1,51,41,31,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,36,76,B4,tools,6,2@,5167.3996481,5576.4123762,409.0127281,0,0
2091,4$,1,52,42,31,11,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,37,77,A1,helmet,1,4$,5167.3996481,5586.4102977,419.0106496,0,0
2312,9(,1,52,41,31,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,38,78,B1,glasses,3,9(,5167.3996481,5596.4116586,429.0120105,0,0
3665,3#,1,51,41,31,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,39,79,A2,vest,2,3#,5167.3996481,5606.4105807,439.010932599999,0,0
1881,4$,1,52,42,32,11,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,2,40,80,B3,helmet,1,4$,5167.3996481,5617.4113701,450.011721999999,0,0
3418,4$,1,51,42,32,11,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,1,81,B3,helmet,1,4$,5680.6485104,5688.6586418,8.01013139999941,0,0
1890,3#,1,51,42,32,11,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,2,82,A2,vest,2,3#,5680.6485104,5699.65831,19.0097995999995,0,0
3629,7&,1,51,41,32,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,3,83,B2,weapon,5,7&,5680.6485104,5708.6594431,28.0109327,0,0
2285,4$,0,51,41,32,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,4,84,A3,weapon,5,7&,5680.6485104,5719.659987,39.0114765999997,5721.9903924,41.3418819999997
6400,2@,1,51,41,32,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,5,85,B4,tools,6,2@,5680.6485104,5729.6601789,49.0116684999994,0,0
3271,2@,1,51,42,31,11,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,6,86,A5,tools,6,2@,5680.6485104,5743.6605024,63.0119919999997,0,0
1145,9(,1,51,42,31,12,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,7,87,B1,glasses,3,9(,5680.6485104,5754.6602405,74.0117301,0,0
1127,4$,1,51,42,32,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,8,88,A1,helmet,1,4$,5680.6485104,5763.6598711,83.0113606999994,0,0
1925,9(,1,51,42,31,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,9,89,B1,glasses,3,9(,5680.6485104,5772.661678,92.0131676000001,0,0
4210,9(,1,52,42,32,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,10,90,A4,glasses,3,9(,5680.6485104,5781.6600259,101.011515499999,0,0
2927,7&,1,51,41,32,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,11,91,B2,weapon,5,7&,5680.6485104,5793.662106,113.013595599999,0,0
1998,4$,1,51,42,31,11,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,12,92,A1,helmet,1,4$,5680.6485104,5803.6594828,123.010972399999,0,0
2497,3#,1,52,42,32,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,13,93,B5,vest,2,3#,5680.6485104,5813.6597999,133.011289499999,0,0
2333,9(,1,51,41,32,12,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,14,94,A4,glasses,3,9(,5680.6485104,5823.6605431,143.0120327,0,0
3244,2@,1,52,41,32,11,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,15,95,B4,tools,6,2@,5680.6485104,5833.659762,153.0112516,0,0
4225,3#,1,52,41,31,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,16,96,A2,vest,2,3#,5680.6485104,5844.6615431,164.0130327,0,0
3162,2@,1,52,42,32,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,17,97,B4,tools,6,2@,5680.6485104,5856.6603146,176.011804199999,0,0
2063,4$,1,51,42,31,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,18,98,A1,helmet,1,4$,5680.6485104,5867.6623499,187.013839499999,0,0
3001,3#,1,51,41,32,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,19,99,B5,vest,2,3#,5680.6485104,5877.6607176,197.012207199999,0,0
5362,2@,1,51,41,32,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,20,100,A5,tools,6,2@,5680.6485104,5888.6595453,208.0110349,0,0
4853,4$,1,52,41,31,12,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,21,101,B3,helmet,1,4$,5680.6485104,5901.6616971,221.0131867,0,0
2955,3#,1,52,41,31,12,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,22,102,A2,vest,2,3#,5680.6485104,5913.6590851,233.0105747,0,0
1618,9(,1,52,42,31,11,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,23,103,B1,glasses,3,9(,5680.6485104,5923.660885,243.0123746,0,0
3609,9(,1,52,41,32,11,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,24,104,A4,glasses,3,9(,5680.6485104,5932.6608269,252.0123165,0,0
2259,3#,1,51,42,32,11,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,25,105,B5,vest,2,3#,5680.6485104,5943.6598171,263.011306699999,0,0
3494,2@,1,52,42,31,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,26,106,A5,tools,6,2@,5680.6485104,5953.6604585,273.011948099999,0,0
3730,7&,1,52,42,31,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,27,107,B2,weapon,5,7&,5680.6485104,5964.6591587,284.0106483,0,0
5229,3#,1,51,42,32,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,28,108,A2,vest,2,3#,5680.6485104,5975.6598859,295.011375499999,0,0
2848,4$,1,51,41,32,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,29,109,B3,helmet,1,4$,5680.6485104,5988.6598616,308.0113512,0,0
0,,0,51,42,31,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,30,110,A3,weapon,5,7&,5680.6485104,5998.6602311,318.011720699999,6007.6996728,327.0511624
1997,9(,1,52,42,31,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,31,111,B1,glasses,3,9(,5680.6485104,6015.6580239,335.0095135,0,0
4790,2@,1,51,41,32,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,32,112,A5,tools,6,2@,5680.6485104,6025.6604901,345.0119797,0,0
4338,4$,1,52,41,32,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,33,113,B3,helmet,1,4$,5680.6485104,6037.6595927,357.0110823,0,0
2171,9(,1,51,41,32,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,34,114,A4,glasses,3,9(,5680.6485104,6049.6591555,369.0106451,0,0
3404,2@,1,51,42,32,12,21,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,35,115,B4,tools,6,2@,5680.6485104,6059.661331,379.0128206,0,0
1836,7&,1,52,41,32,12,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,36,116,A3,weapon,5,7&,5680.6485104,6070.6616309,390.0131205,0,0
2819,4$,0,52,41,32,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,37,117,B5,vest,2,3#,5680.6485104,6079.6594779,399.010967499999,6082.4895522,401.841041799999
2897,7&,1,52,42,31,11,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,38,118,A3,weapon,5,7&,5680.6485104,6089.6602994,409.011789,0,0
2429,7&,1,52,42,31,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,39,119,B2,weapon,5,7&,5680.6485104,6099.661066,419.012555599999,0,0
3024,4$,1,51,42,32,11,22,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,3,40,120,A1,helmet,1,4$,5680.6485104,6109.658714,429.0102036,0,0
3054,3#,1,51,41,31,11,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,4,1,121,B5,vest,2,3#,6289.0187768,6297.0280688,8.00929200000064,0,0
3368,9(,1,52,42,32,11,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,4,2,122,A4,glasses,3,9(,6289.0187768,6308.0290843,19.0103075000006,0,0
2580,7&,1,51,41,31,11,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,4,3,123,B2,weapon,5,7&,6289.0187768,6319.0308278,30.0120510000006,0,0
2819,4$,1,51,41,32,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,4,4,124,A1,helmet,1,4$,6289.0187768,6329.0304529,40.0116760999999,0,0
2616,7&,1,52,42,31,12,22,62,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,4,5,125,B2,weapon,5,7&,6289.0187768,6339.0321048,50.013328,0,0
2222,3#,1,52,42,32,12,21,61,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,299988,12435,34152,4,6,126,A2,vest,2,3#,6289.0187768,6349.0314231,60.0126463000006,0,0
