rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
5077,2@,0,12,22,62,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,24,24,A4,glasses,3,3#,3840.9877028,4100.9995506,260.011847799999,4106.0923906,265.1046878
4432,2@,1,12,22,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,25,25,B4,weapon,5,2@,3840.9877028,4113.998839,273.0111362,0,0
2042,3#,1,11,22,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,26,26,A4,glasses,3,3#,3840.9877028,4125.9999397,285.0122369,0,0
3846,7&,1,11,22,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,27,27,B5,helmet,1,7&,3840.9877028,4136.0002806,295.0125778,0,0
2613,7&,1,12,21,62,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,28,28,A2,helmet,1,7&,3840.9877028,4147.0004132,306.0127104,0,0
2118,3#,1,11,21,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,29,29,B1,glasses,3,3#,3840.9877028,4156.9983977,316.0106949,0,0
2184,7&,0,11,21,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,30,30,A5,weapon,5,2@,3840.9877028,4167.0015055,326.0138027,4169.1960212,328.2083184
1497,3#,1,11,21,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,31,31,B1,glasses,3,3#,3840.9877028,4176.9993136,336.0116108,0,0
2614,7&,0,12,21,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,32,32,A5,weapon,5,2@,3840.9877028,4186.000611,345.0129082,4188.6374743,347.6497715
4378,9(,1,12,21,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,33,33,B3,tools,6,9(,3840.9877028,4196.0001423,355.0124395,0,0
1539,2@,1,12,21,62,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,34,34,A5,weapon,5,2@,3840.9877028,4208.0009035,367.0132007,0,0
4596,9(,0,12,22,62,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,35,35,B4,weapon,5,2@,3840.9877028,4216.9997339,376.0120311,4221.6118785,380.6241757
2865,8*,1,11,22,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,36,36,A3,vest,2,8*,3840.9877028,4229.0000977,388.0123949,0,0
2419,8*,1,12,21,62,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,37,37,B2,vest,2,8*,3840.9877028,4238.9980677,398.0103649,0,0
2215,7&,1,11,21,61,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,38,38,A2,helmet,1,7&,3840.9877028,4248.9998149,408.0121121,0,0
4296,7&,1,12,22,62,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,39,39,B5,helmet,1,7&,3840.9877028,4258.999784,418.0120812,0,0
5155,9(,0,12,21,62,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,1,40,40,A4,glasses,3,3#,3840.9877028,4271.001508,430.0138052,4276.1693386,435.1816358
2421,7&,1,11,22,61,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,1,41,A2,helmet,1,7&,4329.9200206,4337.9282536,8.00823300000047,0,0
3610,7&,0,11,22,61,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,2,42,B3,tools,6,9(,4329.9200206,4347.9298246,18.0098040000003,4351.5595965,21.6395759000006
2083,9(,1,12,22,61,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,3,43,A1,tools,6,9(,4329.9200206,4358.9314348,29.0114142000002,0,0
2828,2@,0,12,21,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,4,44,B5,helmet,1,7&,4329.9200206,4368.9343762,39.0143556000003,4371.7798685,41.8598479000002
2505,9(,1,11,21,62,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,5,45,A1,tools,6,9(,4329.9200206,4378.9320861,49.0120655000001,0,0
3334,8*,0,11,22,62,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,6,46,B3,tools,6,9(,4329.9200206,4388.9323824,59.0123618000007,4392.2792989,62.3592783000004
3836,7&,0,12,22,61,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,7,47,A5,weapon,5,2@,4329.9200206,4399.9315178,70.0114972000001,4403.7798825,73.8598619000004
2044,3#,1,12,21,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,8,48,B1,glasses,3,3#,4329.9200206,4410.9322111,81.0121905000005,0,0
2091,9(,1,11,21,61,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,9,49,A1,tools,6,9(,4329.9200206,4420.932902,91.0128814,0,0
2855,9(,1,12,22,62,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,10,50,B3,tools,6,9(,4329.9200206,4430.9333439,101.013323300001,0,0
4770,2@,1,12,21,61,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,11,51,A5,weapon,5,2@,4329.9200206,4440.9296486,111.009628000001,0,0
2323,7&,1,12,22,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,12,52,B5,helmet,1,7&,4329.9200206,4452.932764,123.012743400001,0,0
5322,3#,1,12,21,62,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,13,53,A4,glasses,3,3#,4329.9200206,4462.9340239,133.014003300001,0,0
1706,3#,1,11,22,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,14,54,B1,glasses,3,3#,4329.9200206,4475.931917,146.0118964,0,0
1808,7&,1,12,21,62,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,15,55,A2,helmet,1,7&,4329.9200206,4484.9324279,155.012407300001,0,0
1647,8*,1,12,22,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,16,56,B2,vest,2,8*,4329.9200206,4493.9332919,164.0132713,0,0
1925,7&,1,11,21,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,17,57,A2,helmet,1,7&,4329.9200206,4502.9316171,173.0115965,0,0
5161,2@,1,12,22,61,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,18,58,B4,weapon,5,2@,4329.9200206,4511.9321892,182.0121686,0,0
2664,2@,1,11,22,61,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,19,59,A5,weapon,5,2@,4329.9200206,4524.9323848,195.012364200001,0,0
1621,3#,1,12,21,61,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,20,60,B1,glasses,3,3#,4329.9200206,4534.9329339,205.0129133,0,0
2675,8*,1,11,21,61,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,21,61,A3,vest,2,8*,4329.9200206,4543.9333386,214.013318,0,0
2896,7&,1,12,22,62,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,22,62,B5,helmet,1,7&,4329.9200206,4553.9314937,224.0114731,0,0
2638,2@,0,11,22,62,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,23,63,A4,glasses,3,3#,4329.9200206,4563.9314999,234.0114793,4566.5843849,236.664364300001
2828,8*,1,12,21,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,24,64,B2,vest,2,8*,4329.9200206,4573.9299122,244.009891600001,0,0
2300,8*,1,11,22,62,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,25,65,A3,vest,2,8*,4329.9200206,4583.931576,254.0115554,0,0
3069,8*,0,11,22,62,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,26,66,B3,tools,6,9(,4329.9200206,4593.9331825,264.0131619,4597.0138976,267.093877
1954,7&,1,11,22,62,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,27,67,A2,helmet,1,7&,4329.9200206,4604.9298986,275.009878000001,0,0
2986,2@,1,11,21,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,28,68,B4,weapon,5,2@,4329.9200206,4613.9312841,284.0112635,0,0
4581,3#,1,11,21,62,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,29,69,A4,glasses,3,3#,4329.9200206,4623.9307034,294.010682800001,0,0
3670,2@,1,12,22,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,30,70,B4,weapon,5,2@,4329.9200206,4635.9316887,306.011668100001,0,0
4594,2@,0,11,21,62,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,31,71,A4,glasses,3,3#,4329.9200206,4646.9313116,317.011291000001,4651.5364423,321.616421700001
2512,7&,1,12,22,62,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,32,72,B5,helmet,1,7&,4329.9200206,4658.930747,329.010726400001,0,0
2127,9(,1,12,22,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,33,73,A1,tools,6,9(,4329.9200206,4668.9329183,339.0128977,0,0
1795,8*,1,12,22,62,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,34,74,B2,vest,2,8*,4329.9200206,4678.9317729,349.011752300001,0,0
3800,7&,0,11,22,61,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,35,75,A5,weapon,5,2@,4329.9200206,4687.931521,358.011500400001,4691.7439431,361.823922500001
1748,8*,1,11,22,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,36,76,B2,vest,2,8*,4329.9200206,4698.9308271,369.0108065,0,0
2339,8*,1,11,21,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,37,77,A3,vest,2,8*,4329.9200206,4707.9312224,378.0112018,0,0
1243,3#,1,12,22,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,38,78,B1,glasses,3,3#,4329.9200206,4717.9323889,388.0123683,0,0
2479,8*,1,11,21,62,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,39,79,A3,vest,2,8*,4329.9200206,4726.9309351,397.010914500001,0,0
3654,2@,1,12,22,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,2,40,80,B4,weapon,5,2@,4329.9200206,4736.9307904,407.0107698,0,0
3125,9(,1,11,21,62,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,1,81,B3,tools,6,9(,4806.7099792,4814.7205469,8.01056770000014,0,0
5625,2@,0,11,21,61,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,2,82,A4,glasses,3,3#,4806.7099792,4825.7206843,19.0107051000005,4831.3677529,24.6577736999998
1589,3#,1,11,21,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,3,83,B1,glasses,3,3#,4806.7099792,4838.7218729,32.0118936999997,0,0
5933,2@,0,11,22,61,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,4,84,A4,glasses,3,3#,4806.7099792,4847.7212902,41.0113110000002,4853.6730303,46.9630511000005
2100,9(,1,11,21,62,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,5,85,B3,tools,6,9(,4806.7099792,4860.7207505,54.0107712999998,0,0
3222,8*,1,11,21,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,6,86,A3,vest,2,8*,4806.7099792,4870.7230195,64.0130403000003,0,0
1326,3#,1,12,22,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,7,87,B1,glasses,3,3#,4806.7099792,4881.7235833,75.0136041000005,0,0
2189,7&,1,11,21,62,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,8,88,A2,helmet,1,7&,4806.7099792,4890.7229408,84.0129616000004,0,0
1425,8*,1,11,21,62,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,9,89,B2,vest,2,8*,4806.7099792,4900.7212631,94.0112839000003,0,0
1432,3#,1,12,22,61,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,10,90,A4,glasses,3,3#,4806.7099792,4909.7239835,103.0140043,0,0
1976,9(,1,12,21,62,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,11,91,B3,tools,6,9(,4806.7099792,4918.7258999,112.0159207,0,0
2496,2@,1,11,21,62,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,12,92,A5,weapon,5,2@,4806.7099792,4927.7236818,121.0137026,0,0
2238,9(,1,12,22,61,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,13,93,B3,tools,6,9(,4806.7099792,4937.7198304,131.0098512,0,0
1197,9(,1,11,21,61,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,14,94,A1,tools,6,9(,4806.7099792,4947.7193448,141.0093656,0,0
1448,8*,1,11,22,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,15,95,B2,vest,2,8*,4806.7099792,4956.7212987,150.0113195,0,0
2452,8*,1,11,21,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,16,96,A3,vest,2,8*,4806.7099792,4965.7209706,159.0109914,0,0
4037,2@,1,12,21,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,17,97,B4,weapon,5,2@,4806.7099792,4975.7235819,169.0136027,0,0
1425,9(,1,12,21,62,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,18,98,A1,tools,6,9(,4806.7099792,4987.7230244,181.0130452,0,0
4825,7&,1,12,21,62,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,19,99,B5,helmet,1,7&,4806.7099792,4996.7213878,190.0114086,0,0
1962,7&,1,11,21,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,20,100,A2,helmet,1,7&,4806.7099792,5008.7229319,202.0129527,0,0
4342,2@,1,12,22,62,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,21,101,B4,weapon,5,2@,4806.7099792,5017.7208783,211.0108991,0,0
2287,2@,1,11,22,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,22,102,A5,weapon,5,2@,4806.7099792,5029.7236198,223.0136406,0,0
3270,2@,1,12,21,61,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,23,103,B4,weapon,5,2@,4806.7099792,5039.7227475,233.0127683,0,0
1981,7&,1,11,21,62,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,24,104,A2,helmet,1,7&,4806.7099792,5050.7217838,244.0118046,0,0
2887,7&,1,12,22,61,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,25,105,B5,helmet,1,7&,4806.7099792,5059.7210607,253.0110815,0,0
1570,9(,1,12,21,61,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,26,106,A1,tools,6,9(,4806.7099792,5069.7223276,263.012348400001,0,0
1490,8*,1,12,21,62,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,27,107,B2,vest,2,8*,4806.7099792,5078.7203821,272.0104029,0,0
1945,8*,1,12,22,62,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,28,108,A3,vest,2,8*,4806.7099792,5087.7228675,281.0128883,0,0
2982,7&,1,12,22,61,41,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,29,109,B5,helmet,1,7&,4806.7099792,5096.7213243,290.0113451,0,0
1236,2@,1,11,21,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,30,110,A5,weapon,5,2@,4806.7099792,5106.7223341,300.0123549,0,0
5416,9(,0,11,21,61,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,31,111,B4,weapon,5,2@,4806.7099792,5115.7231521,309.0131729,5121.1524694,314.4424902
1904,8*,1,11,22,62,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,32,112,A3,vest,2,8*,4806.7099792,5128.7206041,322.0106249,0,0
2319,3#,1,11,21,61,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,33,113,B1,glasses,3,3#,4806.7099792,5137.7212282,331.011249,0,0
1865,2@,1,12,22,62,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,34,114,A5,weapon,5,2@,4806.7099792,5147.7216279,341.0116487,0,0
2612,7&,1,11,21,61,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,35,115,B5,helmet,1,7&,4806.7099792,5156.7211959,350.0112167,0,0
1925,9(,1,11,21,62,41,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,36,116,A1,tools,6,9(,4806.7099792,5166.7223083,360.0123291,0,0
1285,3#,1,11,21,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,37,117,B1,glasses,3,3#,4806.7099792,5175.7213141,369.0113349,0,0
1818,7&,1,11,22,61,42,31,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,38,118,A2,helmet,1,7&,4806.7099792,5184.7221924,378.0122132,0,0
1344,8*,1,11,21,61,42,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,39,119,B2,vest,2,8*,4806.7099792,5193.7215601,387.0115809,0,0
4940,3#,1,11,22,61,42,32,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,3,40,120,A4,glasses,3,3#,4806.7099792,5202.7205636,396.0105844,0,0
2056,7&,1,12,22,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,4,1,121,A2,helmet,1,7&,5335.4623929,5343.4730219,8.01062900000034,0,0
1456,8*,1,12,22,62,41,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,4,2,122,B2,vest,2,8*,5335.4623929,5353.4719012,18.0095082999997,0,0
2278,7&,1,11,21,62,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,4,3,123,A2,helmet,1,7&,5335.4623929,5362.4745975,27.0122045999997,0,0
1971,3#,1,11,22,62,42,32,51,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,4,4,124,B1,glasses,3,3#,5335.4623929,5372.4743766,37.0119837000002,0,0
2840,3#,1,11,21,61,41,31,52,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,509291,51234,32541,4,5,125,A4,glasses,3,3#,5335.4623929,5381.4741886,46.0117957000002,0,0
