rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
3066,4$,1,41,31,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,24,24,A5,weapon,5,4$,3533.7768696,3773.7873868,240.0105172,0,0
4673,4$,1,42,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,25,25,B4,weapon,5,4$,3533.7768696,3784.7889434,251.0120738,0,0
1836,9(,1,41,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,26,26,A1,helmet,1,9(,3533.7768696,3796.7900414,263.0131718,0,0
2267,3#,1,41,32,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,27,27,B2,tools,6,3#,3533.7768696,3805.7873503,272.0104807,0,0
2260,9(,1,42,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,28,28,A1,helmet,1,9(,3533.7768696,3815.7881554,282.0112858,0,0
1909,3#,1,42,32,12,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,29,29,B2,tools,6,3#,3533.7768696,3825.7881448,292.0112752,0,0
2616,9(,1,41,32,11,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,30,30,A1,helmet,1,9(,3533.7768696,3834.7881507,301.0112811,0,0
1922,9(,1,42,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,31,31,B3,helmet,1,9(,3533.7768696,3844.7902808,311.0134112,0,0
5100,8*,1,42,31,12,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,32,32,A4,glasses,3,8*,3533.7768696,3853.7893525,320.0124829,0,0
1719,9(,1,42,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,33,33,B3,helmet,1,9(,3533.7768696,3866.7904834,333.0136138,0,0
1924,3#,1,42,32,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,34,34,A3,tools,6,3#,3533.7768696,3875.7885549,342.0116853,0,0
1738,8*,1,42,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,35,35,B1,glasses,3,8*,3533.7768696,3884.7880917,351.0112221,0,0
2679,2@,1,42,31,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,36,36,A2,vest,2,2@,3533.7768696,3893.7883522,360.0114826,0,0
2184,2@,1,42,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,37,37,B5,vest,2,2@,3533.7768696,3903.7885275,370.0116579,0,0
1646,2@,1,42,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,38,38,A2,vest,2,2@,3533.7768696,3913.7925584,380.0156888,0,0
1601,3#,1,42,32,11,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,39,39,B2,tools,6,3#,3533.7768696,3922.7901926,389.013323,0,0
4704,8*,1,41,31,11,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,1,40,40,A4,glasses,3,8*,3533.7768696,3931.789567,398.0126974,0,0
2157,4$,1,42,32,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,1,41,B4,weapon,5,4$,4062.260943,4070.2711213,8.01017829999955,0,0
1575,9(,1,42,31,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,2,42,A1,helmet,1,9(,4062.260943,4080.2737647,18.0128216999997,0,0
1479,8*,1,41,32,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,3,43,B1,glasses,3,8*,4062.260943,4089.273239,27.0122959999999,0,0
1379,9(,1,41,31,11,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,4,44,A1,helmet,1,9(,4062.260943,4098.2740453,36.0131022999994,0,0
1536,4$,1,42,32,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,5,45,B4,weapon,5,4$,4062.260943,4107.2747205,45.0137774999994,0,0
1629,2@,1,42,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,6,46,A2,vest,2,2@,4062.260943,4116.2737492,54.0128061999994,0,0
3271,9(,1,41,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,7,47,B3,helmet,1,9(,4062.260943,4125.272965,63.0120219999999,0,0
1261,2@,1,41,31,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,8,48,A2,vest,2,2@,4062.260943,4136.2733138,74.0123708000001,0,0
4004,9(,1,41,32,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,9,49,B3,helmet,1,9(,4062.260943,4145.2730347,83.0120916999995,0,0
1214,2@,1,42,31,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,10,50,A2,vest,2,2@,4062.260943,4157.2734563,95.0125133000001,0,0
1603,2@,1,41,32,11,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,11,51,B5,vest,2,2@,4062.260943,4166.2751605,104.0142175,0,0
1557,7&,0,41,31,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,12,52,A1,helmet,1,9(,4062.260943,4175.2736129,113.0126699,4176.8472712,114.5863282
2012,8*,1,42,31,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,13,53,B1,glasses,3,8*,4062.260943,4184.2724016,122.0114586,0,0
2297,9(,1,42,31,12,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,14,54,A1,helmet,1,9(,4062.260943,4194.2737016,132.0127586,0,0
1446,3#,1,42,32,12,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,15,55,B2,tools,6,3#,4062.260943,4204.2751124,142.014169399999,0,0
4575,3#,1,41,32,12,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,16,56,A3,tools,6,3#,4062.260943,4213.2732411,151.012298099999,0,0
1660,8*,1,42,32,11,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,17,57,B1,glasses,3,8*,4062.260943,4225.2734755,163.0125325,0,0
1599,4$,1,41,32,11,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,18,58,A5,weapon,5,4$,4062.260943,4234.2718029,172.0108599,0,0
1733,4$,1,42,31,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,19,59,B4,weapon,5,4$,4062.260943,4243.2729731,181.0120301,0,0
2436,4$,1,42,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,20,60,A5,weapon,5,4$,4062.260943,4252.2734913,190.0125483,0,0
1458,4$,1,42,31,11,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,21,61,B4,weapon,5,4$,4062.260943,4262.272115,200.011172,0,0
1665,3#,1,41,31,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,22,62,A3,tools,6,3#,4062.260943,4271.2746068,209.013663799999,0,0
1299,8*,1,41,32,12,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,23,63,B1,glasses,3,8*,4062.260943,4280.2721453,218.0112023,0,0
1413,4$,1,42,32,11,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,24,64,A5,weapon,5,4$,4062.260943,4289.27229,227.011347,0,0
2615,9(,1,41,31,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,25,65,B3,helmet,1,9(,4062.260943,4298.2719647,236.0110217,0,0
4153,3#,1,42,32,12,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,26,66,A3,tools,6,3#,4062.260943,4308.2728741,246.0119311,0,0
2157,3#,1,42,32,12,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,27,67,B2,tools,6,3#,4062.260943,4320.274737,258.013794,0,0
2227,8*,1,42,31,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,28,68,A4,glasses,3,8*,4062.260943,4330.2733909,268.0124479,0,0
1528,2@,1,42,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,29,69,B5,vest,2,2@,4062.260943,4340.2721311,278.011188099999,0,0
2486,8*,1,41,31,11,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,30,70,A4,glasses,3,8*,4062.260943,4349.2719474,287.011004399999,0,0
1414,3#,1,42,32,12,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,31,71,B2,tools,6,3#,4062.260943,4359.2739704,297.013027399999,0,0
1348,2@,1,42,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,32,72,A2,vest,2,2@,4062.260943,4368.2738251,306.0128821,0,0
1400,2@,1,41,31,12,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,33,73,B5,vest,2,2@,4062.260943,4377.2731802,315.0122372,0,0
1423,4$,1,42,31,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,34,74,A5,weapon,5,4$,4062.260943,4386.2727796,324.0118366,0,0
1617,2@,1,41,32,12,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,35,75,B5,vest,2,2@,4062.260943,4395.2735975,333.012654499999,0,0
2146,8*,1,42,32,11,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,36,76,A4,glasses,3,8*,4062.260943,4404.2728256,342.0118826,0,0
1568,3#,1,42,32,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,37,77,B2,tools,6,3#,4062.260943,4414.2728474,352.011904399999,0,0
2027,3#,1,41,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,38,78,A3,tools,6,3#,4062.260943,4423.272761,361.011818,0,0
1880,9(,1,41,31,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,39,79,B3,helmet,1,9(,4062.260943,4433.2742782,371.013335199999,0,0
1859,4$,0,42,31,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,2,40,80,A4,glasses,3,8*,4062.260943,4442.2725205,380.011577499999,4444.146559,381.885616
2232,8*,1,41,31,11,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,1,81,B1,glasses,3,8*,4541.6810846,4549.6919938,8.01090920000024,0,0
2039,9(,1,42,32,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,2,82,A1,helmet,1,9(,4541.6810846,4559.6922993,18.0112147,0,0
2314,9(,1,41,32,12,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,3,83,B3,helmet,1,9(,4541.6810846,4569.6943405,28.0132559000003,0,0
1603,4$,1,41,32,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,4,84,A5,weapon,5,4$,4541.6810846,4579.6937357,38.0126510999999,0,0
1505,2@,1,42,31,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,5,85,B5,vest,2,2@,4541.6810846,4588.693596,47.0125114000002,0,0
1791,2@,1,42,31,12,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,6,86,A2,vest,2,2@,4541.6810846,4597.6935776,56.0124930000002,0,0
1227,8*,1,42,32,11,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,7,87,B1,glasses,3,8*,4541.6810846,4606.6919029,65.0108183000002,0,0
2014,4$,1,41,32,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,8,88,A5,weapon,5,4$,4541.6810846,4615.6926705,74.0115858999998,0,0
1829,9(,1,41,31,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,9,89,B3,helmet,1,9(,4541.6810846,4625.6929223,84.0118376999999,0,0
2926,8*,1,41,32,12,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,10,90,A4,glasses,3,8*,4541.6810846,4634.6942102,93.0131256000004,0,0
1421,2@,1,41,32,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,11,91,B5,vest,2,2@,4541.6810846,4644.6924902,103.0114056,0,0
2439,3#,1,41,31,12,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,12,92,A3,tools,6,3#,4541.6810846,4653.6928423,112.0117577,0,0
1088,3#,1,41,32,12,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,13,93,B2,tools,6,3#,4541.6810846,4663.6923713,122.0112867,0,0
2787,2@,1,42,32,12,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,14,94,A2,vest,2,2@,4541.6810846,4672.6950123,131.0139277,0,0
1554,2@,1,42,32,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,15,95,B5,vest,2,2@,4541.6810846,4682.692078,141.0109934,0,0
2784,9(,1,41,31,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,16,96,A1,helmet,1,9(,4541.6810846,4691.6906771,150.009592500001,0,0
1787,3#,1,41,32,12,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,17,97,B2,tools,6,3#,4541.6810846,4701.693166,160.0120814,0,0
2891,8*,1,41,31,12,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,18,98,A4,glasses,3,8*,4541.6810846,4710.6925282,169.0114436,0,0
1575,4$,1,41,31,11,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,19,99,B4,weapon,5,4$,4541.6810846,4720.6929897,179.0119051,0,0
1335,4$,1,42,32,12,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,20,100,A5,weapon,5,4$,4541.6810846,4729.6951291,188.0140445,0,0
1536,8*,1,42,31,11,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,21,101,B1,glasses,3,8*,4541.6810846,4738.6929088,197.0118242,0,0
1719,3#,1,41,31,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,22,102,A3,tools,6,3#,4541.6810846,4747.6922216,206.011137,0,0
1489,2@,1,41,32,12,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,23,103,B5,vest,2,2@,4541.6810846,4756.6928286,215.011744,0,0
1639,3#,1,42,32,12,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,24,104,A3,tools,6,3#,4541.6810846,4765.6925609,224.0114763,0,0
2020,3#,1,42,31,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,25,105,B2,tools,6,3#,4541.6810846,4774.6922214,233.0111368,0,0
2311,8*,1,42,32,12,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,26,106,A4,glasses,3,8*,4541.6810846,4784.6948724,243.013787800001,0,0
4195,9(,1,41,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,27,107,B3,helmet,1,9(,4541.6810846,4794.6934834,253.0123988,0,0
2752,3#,1,42,32,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,28,108,A3,tools,6,3#,4541.6810846,4806.6930455,265.0119609,0,0
3956,4$,1,41,32,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,29,109,B4,weapon,5,4$,4541.6810846,4816.6920771,275.0109925,0,0
1804,2@,1,41,31,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,30,110,A2,vest,2,2@,4541.6810846,4827.6931026,286.012018,0,0
3181,4$,1,41,32,11,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,31,111,B4,weapon,5,4$,4541.6810846,4836.692828,295.0117434,0,0
1906,9(,1,41,32,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,32,112,A1,helmet,1,9(,4541.6810846,4847.6943394,306.0132548,0,0
1798,8*,1,42,32,12,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,33,113,B1,glasses,3,8*,4541.6810846,4856.693797,315.0127124,0,0
1743,2@,1,41,31,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,34,114,A2,vest,2,2@,4541.6810846,4865.6938249,324.012740300001,0,0
3329,9(,1,41,31,11,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,35,115,B3,helmet,1,9(,4541.6810846,4874.692059,333.0109744,0,0
2333,8*,1,41,31,11,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,36,116,A4,glasses,3,8*,4541.6810846,4885.6933001,344.0122155,0,0
1701,4$,1,41,31,12,52,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,37,117,B4,weapon,5,4$,4541.6810846,4895.6930171,354.011932500001,0,0
2231,9(,1,42,31,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,38,118,A1,helmet,1,9(,4541.6810846,4904.6930939,363.0120093,0,0
2673,3#,1,41,32,11,52,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,39,119,B2,tools,6,3#,4541.6810846,4914.6921748,373.011090200001,0,0
1429,4$,1,41,31,11,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,3,40,120,A5,weapon,5,4$,4541.6810846,4924.6925084,383.011423800001,0,0
2474,2@,1,41,31,12,51,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,4,1,121,B5,vest,2,2@,5037.2266812,5045.2375428,8.01086159999977,0,0
2426,4$,0,41,32,12,51,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,4,2,122,A3,tools,6,3#,5037.2266812,5055.237161,18.0104798000002,5057.6831692,20.4564879999998
2066,3#,1,42,31,12,51,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,4,3,123,B2,tools,6,3#,5037.2266812,5065.2397635,28.0130823,0,0
1372,9(,1,42,32,11,52,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,4,4,124,A1,helmet,1,9(,5037.2266812,5075.2384925,38.0118112999999,0,0
2854,3#,1,42,32,11,52,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,4,5,125,B2,tools,6,3#,5037.2266812,5084.2404821,47.0138009000002,0,0
1350,4$,1,41,32,12,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,4,6,126,A5,weapon,5,4$,5037.2266812,5094.2383812,57.0117,0,0
1222,8*,1,42,32,11,51,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,186201,12534,35142,4,7,127,B1,glasses,3,8*,5037.2266812,5103.2382093,66.0115280999999,0,0
