rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
2860,4$,1,62,11,32,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,1,1,B3,weapon,5,4$,4644.2187131,4652.2289538,8.0102407000004,0,0
0,,0,62,12,31,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,2,2,A3,vest,2,2@,4644.2187131,4662.2287682,18.0100550999996,4671.258918,27.0402049000004
2995,9(,1,62,12,32,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,3,3,B4,glasses,3,9(,4644.2187131,4679.2323154,35.0136022999995,0,0
3981,7&,1,61,12,32,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,4,4,A4,tools,6,7&,4644.2187131,4690.2317102,46.0129970999997,0,0
1997,7&,1,62,12,32,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,5,5,B1,tools,6,7&,4644.2187131,4701.2310289,57.0123157999997,0,0
2240,8*,1,62,12,31,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,6,6,A2,helmet,1,8*,4644.2187131,4711.2316122,67.0128991000001,0,0
2187,4$,1,61,11,31,51,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,7,7,B3,weapon,5,4$,4644.2187131,4721.2312928,77.0125797000001,0,0
2119,8*,1,61,12,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,8,8,A2,helmet,1,8*,4644.2187131,4731.2302413,87.0115281999997,0,0
1697,2@,1,61,11,32,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,9,9,B2,vest,2,2@,4644.2187131,4741.2312155,97.0125023999999,0,0
4822,2@,1,62,11,32,52,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,10,10,A3,vest,2,2@,4644.2187131,4750.2338798,106.0151667,0,0
1805,2@,1,62,11,32,52,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,11,11,B2,vest,2,2@,4644.2187131,4762.2352413,118.0165282,0,0
4806,7&,1,62,11,31,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,12,12,A4,tools,6,7&,4644.2187131,4771.2302424,127.0115293,0,0
3141,8*,1,61,12,32,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,13,13,B5,helmet,1,8*,4644.2187131,4783.2300527,139.0113396,0,0
3233,9(,1,61,12,31,51,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,14,14,A5,glasses,3,9(,4644.2187131,4794.2311497,150.0124366,0,0
1650,7&,1,62,12,32,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,15,15,B1,tools,6,7&,4644.2187131,4805.2324388,161.0137257,0,0
1789,2@,1,62,12,32,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,16,16,A3,vest,2,2@,4644.2187131,4814.2307258,170.0120127,0,0
3533,2@,0,62,11,32,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,17,17,B3,weapon,5,4$,4644.2187131,4823.2305358,179.0118227,4826.7774233,182.5587102
2337,4$,1,62,11,32,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,18,18,A1,weapon,5,4$,4644.2187131,4834.2302465,190.0115334,0,0
2810,9(,1,61,12,31,52,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,19,19,B4,glasses,3,9(,4644.2187131,4844.2301499,200.0114368,0,0
4303,8*,1,61,11,32,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,20,20,A2,helmet,1,8*,4644.2187131,4854.2285943,210.0098812,0,0
2368,8*,1,62,11,32,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,21,21,B5,helmet,1,8*,4644.2187131,4866.2305467,222.0118336,0,0
1875,4$,1,62,11,31,51,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,22,22,A1,weapon,5,4$,4644.2187131,4876.2306819,232.0119688,0,0
1892,2@,1,62,12,32,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,23,23,B2,vest,2,2@,4644.2187131,4885.2302967,241.0115836,0,0
2019,8*,1,61,12,32,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,24,24,A2,helmet,1,8*,4644.2187131,4894.2303973,250.0116842,0,0
1560,9(,1,62,12,32,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,25,25,B4,glasses,3,9(,4644.2187131,4904.2324022,260.0136891,0,0
3913,7&,1,62,12,32,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,26,26,A4,tools,6,7&,4644.2187131,4913.2301095,269.0113964,0,0
1638,9(,1,62,11,31,52,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,27,27,B4,glasses,3,9(,4644.2187131,4924.2300278,280.0113147,0,0
1463,2@,1,61,12,31,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,28,28,A3,vest,2,2@,4644.2187131,4933.2314046,289.0126915,0,0
1433,9(,0,62,12,32,52,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,29,29,B5,helmet,1,8*,4644.2187131,4942.2324136,298.0137005,4943.6783722,299.4596591
1554,4$,1,61,12,32,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,30,30,A1,weapon,5,4$,4644.2187131,4951.2289038,307.0101907,0,0
3751,4$,1,62,12,31,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,31,31,B3,weapon,5,4$,4644.2187131,4960.2310648,316.0123517,0,0
2368,9(,1,61,11,32,52,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,32,32,A5,glasses,3,9(,4644.2187131,4971.2302336,327.0115205,0,0
1468,8*,1,61,12,31,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,33,33,B5,helmet,1,8*,4644.2187131,4981.2306816,337.0119685,0,0
2628,9(,1,61,11,32,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,34,34,A5,glasses,3,9(,4644.2187131,4990.2302232,346.0115101,0,0
2457,7&,1,61,11,31,52,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,35,35,B1,tools,6,7&,4644.2187131,5000.2299445,356.0112314,0,0
2977,7&,1,62,12,31,51,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,36,36,A4,tools,6,7&,4644.2187131,5010.230241,366.0115279,0,0
2535,7&,1,62,12,31,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,37,37,B1,tools,6,7&,4644.2187131,5020.2299061,376.011193,0,0
1600,4$,1,62,12,31,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,38,38,A1,weapon,5,4$,4644.2187131,5030.2319363,386.0132232,0,0
1555,2@,1,62,12,32,52,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,39,39,B2,vest,2,2@,4644.2187131,5039.2301951,395.011482,0,0
1514,9(,1,61,11,32,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,1,40,40,A5,glasses,3,9(,4644.2187131,5048.2293772,404.0106641,0,0
2186,9(,1,62,12,32,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,1,41,B4,glasses,3,9(,5117.3883776,5125.3996114,8.0112337999999,0,0
1425,4$,1,61,12,32,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,2,42,A1,weapon,5,4$,5117.3883776,5135.3999941,18.0116164999999,0,0
1383,7&,1,62,12,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,3,43,B1,tools,6,7&,5117.3883776,5144.4004021,27.0120244999998,0,0
0,,0,61,11,32,52,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,4,44,A4,tools,6,7&,5117.3883776,5153.4020435,36.0136659,5162.4574242,45.0690465999996
1737,4$,1,61,11,32,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,5,45,B3,weapon,5,4$,5117.3883776,5170.4006186,53.0122409999994,0,0
2101,2@,1,62,11,31,51,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,6,46,A3,vest,2,2@,5117.3883776,5179.4022219,62.0138442999996,0,0
1300,9(,1,61,11,32,52,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,7,47,B4,glasses,3,9(,5117.3883776,5189.4000096,72.0116319999997,0,0
1079,2@,1,61,12,31,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,8,48,A3,vest,2,2@,5117.3883776,5198.4020927,81.0137150999999,0,0
2444,7&,1,61,12,31,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,9,49,B1,tools,6,7&,5117.3883776,5207.400687,90.0123094,0,0
2502,8*,1,61,11,31,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,10,50,A2,helmet,1,8*,5117.3883776,5217.4009554,100.0125778,0,0
1693,7&,1,61,11,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,11,51,B1,tools,6,7&,5117.3883776,5227.4017864,110.0134088,0,0
1984,8*,0,62,11,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,12,52,A5,glasses,3,9(,5117.3883776,5236.4005066,119.012129,5238.3968408,121.0084632
1492,8*,1,62,12,31,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,13,53,B5,helmet,1,8*,5117.3883776,5246.4004926,129.012115,0,0
955,8*,1,61,12,31,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,14,54,A2,helmet,1,8*,5117.3883776,5255.4001459,138.0117683,0,0
1585,2@,1,61,11,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,15,55,B2,vest,2,2@,5117.3883776,5263.4005862,146.0122086,0,0
2196,9(,1,62,12,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,16,56,A5,glasses,3,9(,5117.3883776,5272.4006379,155.0122603,0,0
1757,7&,1,61,11,31,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,17,57,B1,tools,6,7&,5117.3883776,5282.4009467,165.012569099999,0,0
2720,2@,1,61,12,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,18,58,A3,vest,2,2@,5117.3883776,5291.4000868,174.0117092,0,0
2031,8*,1,62,11,32,52,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,19,59,B5,helmet,1,8*,5117.3883776,5301.4003475,184.0119699,0,0
2188,2@,1,61,11,32,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,20,60,A3,vest,2,2@,5117.3883776,5311.4013067,194.012929099999,0,0
1152,9(,1,61,12,31,51,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,21,61,B4,glasses,3,9(,5117.3883776,5321.4005048,204.0121272,0,0
1941,4$,1,62,12,31,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,22,62,A1,weapon,5,4$,5117.3883776,5330.4018696,213.013492,0,0
2619,4$,1,61,11,32,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,23,63,B3,weapon,5,4$,5117.3883776,5339.4004432,222.0120656,0,0
1906,9(,1,61,11,32,52,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,24,64,A5,glasses,3,9(,5117.3883776,5349.4014797,232.0131021,0,0
1419,2@,1,61,11,31,52,41,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,25,65,B2,vest,2,2@,5117.3883776,5358.4003442,241.0119666,0,0
3032,7&,1,62,12,31,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,26,66,A4,tools,6,7&,5117.3883776,5367.3999158,250.011538199999,0,0
1546,4$,1,61,12,32,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,27,67,B3,weapon,5,4$,5117.3883776,5378.4002095,261.011831899999,0,0
2532,9(,0,61,11,32,51,42,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,28,68,A4,tools,6,7&,5117.3883776,5387.3999623,270.0115847,5389.9451562,272.5567786
1379,2@,1,62,12,32,52,41,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,29,69,B2,vest,2,2@,5117.3883776,5397.3982078,280.0098302,0,0
1590,4$,1,62,11,31,52,42,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,865258,41253,52431,2,30,70,A1,weapon,5,4$,5117.3883776,5406.401516,289.0131384,0,0
