rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
2878,2@,1,11,52,32,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,30,30,A2,vest,2,2@,4961.306462,5270.319092,309.0126302,0,0
2730,7&,1,12,52,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,31,31,B3,helmet,1,7&,4961.306462,5280.317732,319.0112697,0,0
3056,9(,1,12,51,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,32,32,A3,glasses,3,9(,4961.306462,5290.318131,329.0116691,0,0
2837,8*,1,11,51,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,33,33,B1,weapon,5,8*,4961.306462,5301.320424,340.0139622,0,0
2616,8*,1,11,52,32,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,34,34,A4,weapon,5,8*,4961.306462,5311.317112,350.01065,0,0
3478,7&,1,12,52,31,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,35,35,B3,helmet,1,7&,4961.306462,5321.319279,360.0128172,0,0
2769,8*,1,12,51,31,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,36,36,A4,weapon,5,8*,4961.306462,5332.320796,371.0143334,0,0
1831,2@,1,11,52,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,37,37,B5,vest,2,2@,4961.306462,5342.31773,381.0112673,0,0
2617,2@,1,12,51,31,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,38,38,A2,vest,2,2@,4961.306462,5351.318281,390.011819,0,0
3038,9(,1,12,51,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,39,39,B2,glasses,3,9(,4961.306462,5361.317129,400.0106671,0,0
2388,2@,1,12,51,32,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,1,40,40,A2,vest,2,2@,4961.306462,5372.318132,411.01167,0,0
4947,7&,1,12,52,31,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,1,41,B3,helmet,1,7&,5445.572671,5453.581701,8.009029857,0,0
3223,3#,1,11,51,32,41,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,2,42,A5,tools,6,3#,5445.572671,5465.582449,20.0097776,0,0
2819,7&,1,12,51,31,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,3,43,B3,helmet,1,7&,5445.572671,5476.586401,31.0137302,0,0
8553,8*,1,11,51,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,4,44,A4,weapon,5,8*,5445.572671,5486.584051,41.0113799,0,0
1942,8*,0,11,52,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,5,45,B2,glasses,3,9(,5445.572671,5502.586004,57.013333,5504.546414,58.9737431
3487,9(,1,12,52,32,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,6,46,A3,glasses,3,9(,5445.572671,5511.582859,66.0101884,0,0
3212,3#,1,12,52,32,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,7,47,B4,tools,6,3#,5445.572671,5522.58502,77.0123486,0,0
2694,3#,1,11,52,32,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,8,48,A5,tools,6,3#,5445.572671,5533.58279,88.0101191,0,0
2117,7&,1,11,51,31,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,9,49,B3,helmet,1,7&,5445.572671,5543.586142,98.0134708,0,0
2582,3#,1,11,52,32,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,10,50,A5,tools,6,3#,5445.572671,5553.584685,108.0120137,0,0
2090,8*,1,11,51,31,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,11,51,B1,weapon,5,8*,5445.572671,5563.583968,118.0112968,0,0
2548,2@,0,11,52,32,41,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,12,52,A4,weapon,5,8*,5445.572671,5573.584972,128.012301,5576.144008,130.5713374
2995,3#,1,12,52,31,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,13,53,B4,tools,6,3#,5445.572671,5583.584529,138.0118578,0,0
1264,7&,1,12,52,32,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,14,54,A1,helmet,1,7&,5445.572671,5594.5864,149.0137288,0,0
2127,9(,1,12,52,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,15,55,B2,glasses,3,9(,5445.572671,5603.584594,158.0119229,0,0
1976,8*,1,11,51,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,16,56,A4,weapon,5,8*,5445.572671,5613.585339,168.0126684,0,0
2269,2@,1,12,52,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,17,57,B5,vest,2,2@,5445.572671,5622.583255,177.0105836,0,0
3427,2@,1,11,51,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,18,58,A2,vest,2,2@,5445.572671,5632.586307,187.0136359,0,0
2627,3#,1,11,52,32,41,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,19,59,B4,tools,6,3#,5445.572671,5643.584317,198.0116455,0,0
3462,2@,1,11,51,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,20,60,A2,vest,2,2@,5445.572671,5653.586261,208.0135902,0,0
1539,8*,1,11,52,31,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,21,61,B1,weapon,5,8*,5445.572671,5664.585179,219.0125084,0,0
2058,8*,1,12,51,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,22,62,A4,weapon,5,8*,5445.572671,5673.584806,228.0121349,0,0
3065,9(,1,11,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,23,63,B2,glasses,3,9(,5445.572671,5683.584881,238.0122096,0,0
3601,9(,1,11,51,31,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,24,64,A3,glasses,3,9(,5445.572671,5694.585702,249.0130305,0,0
2856,7&,1,12,52,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,25,65,B3,helmet,1,7&,5445.572671,5705.58535,260.0126793,0,0
2164,7&,1,11,51,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,26,66,A1,helmet,1,7&,5445.572671,5715.584136,270.0114645,0,0
1764,2@,1,12,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,27,67,B5,vest,2,2@,5445.572671,5725.584431,280.0117596,0,0
3338,9(,1,12,51,31,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,28,68,A3,glasses,3,9(,5445.572671,5734.585881,289.0132101,0,0
1445,8*,1,11,51,31,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,29,69,B1,weapon,5,8*,5445.572671,5745.586336,300.0136651,0,0
2318,2@,1,12,51,31,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,30,70,A2,vest,2,2@,5445.572671,5754.582722,309.0100512,0,0
3068,3#,1,12,51,31,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,31,71,B4,tools,6,3#,5445.572671,5764.585479,319.012808,0,0
1284,7&,1,12,52,32,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,32,72,A1,helmet,1,7&,5445.572671,5775.586039,330.0133679,0,0
1408,2@,1,12,51,32,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,33,73,B5,vest,2,2@,5445.572671,5784.586393,339.0137224,0,0
1857,3#,1,12,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,34,74,A5,tools,6,3#,5445.572671,5793.585452,348.0127813,0,0
1404,8*,1,11,52,31,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,35,75,B1,weapon,5,8*,5445.572671,5802.583047,357.0103755,0,0
3435,9(,1,12,52,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,36,76,A3,glasses,3,9(,5445.572671,5811.585618,366.0129467,0,0
2492,9(,1,12,51,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,37,77,B2,glasses,3,9(,5445.572671,5822.585806,377.013135,0,0
1389,7&,1,11,52,31,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,38,78,A1,helmet,1,7&,5445.572671,5832.584678,387.0120072,0,0
1545,2@,1,12,52,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,39,79,B5,vest,2,2@,5445.572671,5841.583898,396.0112272,0,0
1768,2@,1,11,52,31,41,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,2,40,80,A2,vest,2,2@,5445.572671,5850.586221,405.0135497,0,0
2474,9(,1,11,51,31,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,1,81,B2,glasses,3,9(,6210.279522,6218.2899255,8.01040350000039,0,0
2644,9(,1,12,51,32,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,2,82,A3,glasses,3,9(,6210.279522,6228.2888996,18.0093776000003,0,0
1537,9(,1,12,52,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,3,83,B2,glasses,3,9(,6210.279522,6238.2915386,28.0120166000006,0,0
2554,2@,1,11,51,31,41,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,4,84,A2,vest,2,2@,6210.279522,6247.2907194,37.0111974000001,0,0
1401,2@,1,12,51,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,5,85,B5,vest,2,2@,6210.279522,6257.2902374,47.0107153999998,0,0
2547,2@,1,11,52,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,6,86,A2,vest,2,2@,6210.279522,6266.293977,56.0144550000005,0,0
1636,8*,1,11,51,32,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,7,87,B1,weapon,5,8*,6210.279522,6276.2917223,66.0122003000006,0,0
2957,8*,1,11,51,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,8,88,A4,weapon,5,8*,6210.279522,6285.2919032,75.0123812000002,0,0
1696,3#,1,11,52,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,9,89,B4,tools,6,3#,6210.279522,6295.289161,85.0096389999999,0,0
1981,2@,1,11,51,31,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,10,90,A2,vest,2,2@,6210.279522,6304.2914753,94.0119532999997,0,0
3466,7&,1,11,52,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,11,91,B3,helmet,1,7&,6210.279522,6313.2897333,103.0102113,0,0
2840,8*,1,12,52,32,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,12,92,A4,weapon,5,8*,6210.279522,6324.291536,114.012014,0,0
5406,3#,1,12,51,31,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,13,93,B4,tools,6,3#,6210.279522,6334.2916358,124.0121138,0,0
2495,9(,1,12,51,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,14,94,A3,glasses,3,9(,6210.279522,6347.294074,137.014552000001,0,0
2317,7&,1,12,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,15,95,B3,helmet,1,7&,6210.279522,6357.2931071,147.0135851,0,0
1499,3#,1,11,51,31,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,16,96,A5,tools,6,3#,6210.279522,6367.2934424,157.0139204,0,0
1871,3#,1,12,52,31,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,17,97,B4,tools,6,3#,6210.279522,6376.2932312,166.0137092,0,0
2014,3#,1,12,51,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,18,98,A5,tools,6,3#,6210.279522,6385.291306,175.011784,0,0
2661,9(,0,12,52,32,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,19,99,B3,helmet,1,7&,6210.279522,6395.2925708,185.0130488,6397.9680845,187.6885625
1199,7&,1,11,51,31,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,20,100,A1,helmet,1,7&,6210.279522,6405.2893208,195.0097988,0,0
1885,2@,1,11,51,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,21,101,B5,vest,2,2@,6210.279522,6414.2914444,204.0119224,0,0
1834,9(,1,12,51,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,22,102,A3,glasses,3,9(,6210.279522,6423.292402,213.01288,0,0
1887,9(,1,11,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,23,103,B2,glasses,3,9(,6210.279522,6432.2913701,222.0118481,0,0
2020,3#,1,11,52,31,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,24,104,A5,tools,6,3#,6210.279522,6441.2906566,231.0111346,0,0
1217,8*,1,11,51,32,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,25,105,B1,weapon,5,8*,6210.279522,6451.2925048,241.0129828,0,0
1262,7&,1,11,52,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,26,106,A1,helmet,1,7&,6210.279522,6460.2927193,250.0131973,0,0
1001,8*,1,11,51,32,41,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,27,107,B1,weapon,5,8*,6210.279522,6469.2917125,259.012190500001,0,0
2129,9(,1,12,52,32,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,28,108,A3,glasses,3,9(,6210.279522,6478.2932486,268.0137266,0,0
1210,8*,1,11,51,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,29,109,B1,weapon,5,8*,6210.279522,6488.291554,278.012032000001,0,0
2140,8*,1,11,52,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,30,110,A4,weapon,5,8*,6210.279522,6497.2912207,287.0116987,0,0
1746,3#,0,11,51,31,42,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,31,111,B5,vest,2,2@,6210.279522,6507.2910208,297.0114988,6509.048104,298.768582000001
4846,2@,1,11,52,32,41,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,32,112,A2,vest,2,2@,6210.279522,6516.2902668,306.0107448,0,0
3021,3#,1,11,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,33,113,B4,tools,6,3#,6210.279522,6528.2907928,318.011270800001,0,0
1998,3#,1,12,51,32,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,34,114,A5,tools,6,3#,6210.279522,6539.2913008,329.0117788,0,0
1573,2@,1,12,51,31,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,35,115,B5,vest,2,2@,6210.279522,6549.2913501,339.0118281,0,0
1126,7&,1,12,51,32,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,36,116,A1,helmet,1,7&,6210.279522,6558.2928527,348.013330700001,0,0
1696,9(,1,11,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,37,117,B2,glasses,3,9(,6210.279522,6567.2906566,357.0111346,0,0
2104,8*,1,11,51,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,38,118,A4,weapon,5,8*,6210.279522,6576.2904703,366.010948300001,0,0
2756,9(,0,12,52,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,39,119,B3,helmet,1,7&,6210.279522,6586.2908161,376.0112941,6589.06087,378.781348
1043,7&,1,12,52,31,41,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,3,40,120,A1,helmet,1,7&,6210.279522,6596.2917992,386.0122772,0,0
2488,9(,1,11,52,31,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,1,121,A3,glasses,3,9(,6743.4304901,6751.4406205,8.01013039999998,0,0
1687,2@,1,11,52,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,2,122,B5,vest,2,2@,6743.4304901,6761.4401786,18.0096885000003,0,0
2342,2@,1,11,52,32,42,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,3,123,A2,vest,2,2@,6743.4304901,6770.4434933,27.0130032000006,0,0
1071,2@,1,11,52,32,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,4,124,B5,vest,2,2@,6743.4304901,6780.4425578,37.0120677000004,0,0
5387,9(,1,11,52,32,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,5,125,A3,glasses,3,9(,6743.4304901,6789.4445737,46.0140836,0,0
1723,9(,1,12,51,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,6,126,B2,glasses,3,9(,6743.4304901,6802.4439238,59.0134337000009,0,0
3183,8*,1,12,51,31,41,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,7,127,A4,weapon,5,8*,6743.4304901,6811.4437555,68.0132654000008,0,0
1856,3#,1,11,51,32,42,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,8,128,B4,tools,6,3#,6743.4304901,6822.444372,79.0138819000003,0,0
1782,2@,1,11,52,31,42,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,784426,12345,43152,4,9,129,A2,vest,2,2@,6743.4304901,6831.4420984,88.0116083000003,0,0
