rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
6373,9(,1,52,41,31,61,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,1,1,A1,glasses,3,9(,12470.0595315,12478.0695897,8.01005820000137,0,0
4302,2@,1,52,42,31,61,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,2,2,B5,vest,2,2@,12470.0595315,12492.0707944,22.0112629000014,0,0
2733,3#,1,52,41,32,61,11,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,3,3,A3,helmet,1,3#,12470.0595315,12504.0717074,34.0121759000012,0,0
4111,9(,1,51,42,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,4,4,B3,glasses,3,9(,12470.0595315,12514.0718411,44.0123096000007,0,0
2134,9(,1,52,41,31,62,12,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,5,5,A1,glasses,3,9(,12470.0595315,12526.0723585,56.0128270000005,0,0
3881,2@,1,52,41,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,6,6,B5,vest,2,2@,12470.0595315,12536.0714989,66.0119674000016,0,0
4062,4$,1,52,41,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,7,7,A4,tools,6,4$,12470.0595315,12547.071247,77.0117155000007,0,0
3276,7&,1,52,41,31,61,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,8,8,B4,weapon,5,7&,12470.0595315,12559.0727948,89.0132633000012,0,0
5256,7&,1,52,41,31,61,12,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,9,9,A5,weapon,5,7&,12470.0595315,12570.0729815,100.01345,0,0
5336,7&,1,52,42,31,61,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,10,10,B4,weapon,5,7&,12470.0595315,12583.0713804,113.011848900001,0,0
3812,3#,1,51,41,31,62,11,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,11,11,A3,helmet,1,3#,12470.0595315,12596.0727424,126.013210900001,0,0
4125,9(,1,51,41,32,61,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,12,12,B3,glasses,3,9(,12470.0595315,12607.0717138,137.012182300001,0,0
3082,3#,1,51,42,31,61,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,13,13,A3,helmet,1,3#,12470.0595315,12619.0727265,149.013195000001,0,0
3404,4$,1,51,42,32,61,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,14,14,B1,tools,6,4$,12470.0595315,12630.0726844,160.013152900001,0,0
5813,4$,1,51,42,31,61,12,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,15,15,A4,tools,6,4$,12470.0595315,12641.073215,171.013683500001,0,0
3339,7&,1,51,41,32,61,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,16,16,B4,weapon,5,7&,12470.0595315,12654.071706,184.012174500001,0,0
2286,2@,1,52,42,32,62,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,17,17,A2,vest,2,2@,12470.0595315,12665.07147,195.011938500002,0,0
3580,2@,1,51,42,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,18,18,B5,vest,2,2@,12470.0595315,12675.0720253,205.012493800001,0,0
3380,2@,1,51,41,31,61,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,19,19,A2,vest,2,2@,12470.0595315,12686.0712229,216.011691400001,0,0
3099,9(,1,52,42,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,20,20,B3,glasses,3,9(,12470.0595315,12697.0703186,227.0107871,0,0
2819,7&,1,52,42,32,61,11,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,21,21,A5,weapon,5,7&,12470.0595315,12708.0709344,238.011402900001,0,0
3042,4$,1,51,42,31,62,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,22,22,B1,tools,6,4$,12470.0595315,12718.071061,248.011529500001,0,0
2966,3#,1,52,42,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,23,23,A3,helmet,1,3#,12470.0595315,12729.0727676,259.013236100001,0,0
2389,2@,1,52,41,32,62,11,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,24,24,B5,vest,2,2@,12470.0595315,12739.0709479,269.011416400001,0,0
2135,7&,1,52,42,31,62,12,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,25,25,A5,weapon,5,7&,12470.0595315,12749.0712179,279.011686400001,0,0
2606,4$,1,51,41,31,62,11,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,26,26,B1,tools,6,4$,12470.0595315,12759.0720683,289.012536800001,0,0
2326,9(,1,52,42,32,61,12,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,27,27,A1,glasses,3,9(,12470.0595315,12769.0700803,299.010548800001,0,0
3149,4$,1,51,41,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,28,28,B1,tools,6,4$,12470.0595315,12779.0700201,309.010488600001,0,0
2946,9(,1,52,41,31,62,11,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,29,29,A1,glasses,3,9(,12470.0595315,12790.0731996,320.0136681,0,0
3088,3#,1,52,42,31,61,12,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,30,30,B2,helmet,1,3#,12470.0595315,12800.0711141,330.0115826,0,0
3086,4$,1,52,41,32,62,11,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,707328,32154,51342,1,31,31,A4,tools,6,4$,12470.0595315,12811.0723456,341.0128141,0,0
